url,Name,Name_link,,Team,Pos,G,Ab,R,H,2b,3b,Hr,Rbi,Tb,Bb,So,Sb,Cs,Obp,Slg,Avg,Ops
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Blake Miller,http://www.milb.com/player/index.jsp?sid=t476&player_id=641875,641875,SJ,2B,96,364,47,109,24,4,8,73,165,26,80,5,1,0.354,0.453,0.299,0.807
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Ben Turner,http://www.milb.com/player/index.jsp?sid=t476&player_id=621533,621533,SJ,C,106,383,47,114,20,1,2,40,142,34,37,0,0,0.353,0.371,0.298,0.724
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Teoscar Hernandez,http://www.milb.com/player/index.jsp?sid=t476&player_id=606192,606192,LAN,CF,96,391,72,115,33,8,17,75,215,49,117,31,6,0.376,0.55,0.294,0.925
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Socrates Brito,http://www.milb.com/player/index.jsp?sid=t476&player_id=593647,593647,VIS,CF,128,518,82,152,30,5,10,62,222,36,109,38,10,0.339,0.429,0.293,0.767
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Rio Ruiz,http://www.milb.com/player/index.jsp?sid=t476&player_id=547004,547004,LAN,3B,131,516,76,151,37,2,11,77,225,82,91,4,4,0.387,0.436,0.293,0.823
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Dennis Raben,http://www.milb.com/player/index.jsp?sid=t476&player_id=475661,475661,IE,1B,105,397,63,116,15,3,31,94,230,38,96,4,3,0.362,0.579,0.292,0.941
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Danry Vasquez,http://www.milb.com/player/index.jsp?sid=t476&player_id=606281,606281,LAN,RF,114,423,67,123,30,2,5,47,172,40,68,1,2,0.353,0.407,0.291,0.76
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Jabari Henry,http://www.milb.com/player/index.jsp?sid=t476&player_id=571767,571767,HD,LF,114,430,79,125,26,5,30,95,251,69,109,6,9,0.398,0.584,0.291,0.982
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Mitch Delfino,http://www.milb.com/player/index.jsp?sid=t476&player_id=623250,623250,SJ,3B,131,533,78,154,28,4,12,77,226,34,77,5,2,0.333,0.424,0.289,0.757
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Mark Shannon,http://www.milb.com/player/index.jsp?sid=t476&player_id=643531,643531,IE,CF,107,420,58,121,23,1,10,53,176,19,86,17,6,0.327,0.419,0.288,0.746
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Chad Pinder,http://www.milb.com/player/index.jsp?sid=t476&player_id=640461,640461,STK,2B,94,403,61,116,32,5,13,55,197,22,99,12,9,0.336,0.489,0.288,0.824
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Tyler Smith,http://www.milb.com/player/index.jsp?sid=t476&player_id=642094,642094,HD,SS,108,423,81,121,19,7,9,44,181,57,81,11,7,0.378,0.428,0.286,0.806
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Ryon Healy,http://www.milb.com/player/index.jsp?sid=t476&player_id=592387,592387,STK,3B,136,561,73,160,28,2,16,83,240,28,79,0,0,0.318,0.428,0.285,0.746
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Alex Glenn,http://www.milb.com/player/index.jsp?sid=t476&player_id=571713,571713,VIS,RF,124,488,85,139,30,8,24,89,257,44,116,22,3,0.346,0.527,0.285,0.872
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Kevin Medrano,http://www.milb.com/player/index.jsp?sid=t476&player_id=605378,605378,VIS,2B,114,422,50,120,19,4,4,45,159,28,62,19,9,0.33,0.377,0.284,0.707
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Renato Nunez,http://www.milb.com/player/index.jsp?sid=t476&player_id=600524,600524,STK,3B,124,509,75,142,28,3,29,96,263,34,113,2,0,0.336,0.517,0.279,0.853
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Cal Towey,http://www.milb.com/player/index.jsp?sid=t476&player_id=643573,643573,IE,OF,128,477,72,133,24,6,10,63,199,51,137,21,15,0.364,0.417,0.279,0.782
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Sherman Johnson,http://www.milb.com/player/index.jsp?sid=t476&player_id=582473,582473,IE,2B,136,529,107,146,23,13,17,78,246,88,104,26,12,0.382,0.465,0.276,0.847
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Adam Law,http://www.milb.com/player/index.jsp?sid=t476&player_id=643407,643407,RC,LF,106,403,65,110,20,2,0,37,134,41,69,19,10,0.349,0.333,0.273,0.682
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Luis Domoromo,http://www.milb.com/player/index.jsp?sid=t476&player_id=570792,570792,LE,1B,106,386,52,105,25,4,10,49,168,24,90,5,1,0.315,0.435,0.272,0.75
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Zach Vincej,http://www.milb.com/player/index.jsp?sid=t476&player_id=572227,572227,BAK,SS,115,428,72,116,23,1,1,40,144,44,73,11,8,0.342,0.336,0.271,0.678
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Bobby Crocker,http://www.milb.com/player/index.jsp?sid=t476&player_id=543067,543067,STK,LF,120,447,59,121,22,6,11,52,188,37,149,31,6,0.336,0.421,0.271,0.757
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Jeremy Rathjen,http://www.milb.com/player/index.jsp?sid=t476&player_id=543679,543679,RC,RF,92,342,54,92,20,2,16,44,164,39,93,9,2,0.35,0.48,0.269,0.829
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Alberth Martinez,http://www.milb.com/player/index.jsp?sid=t476&player_id=594021,594021,LE,CF,132,526,76,141,28,2,12,68,209,41,97,7,6,0.322,0.397,0.268,0.719
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Jesus Galindo,http://www.milb.com/player/index.jsp?sid=t476&player_id=554371,554371,SJ,CF,101,396,61,106,22,8,2,30,150,31,87,31,13,0.334,0.379,0.268,0.713
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Juan Perez,http://www.milb.com/player/index.jsp?sid=t476&player_id=607372,607372,BAK,2B,120,445,60,119,28,2,13,70,190,28,83,15,7,0.307,0.427,0.267,0.734
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Chris Jacobs,http://www.milb.com/player/index.jsp?sid=t476&player_id=518838,518838,RC,1B,126,451,68,120,28,1,25,94,225,75,117,1,2,0.387,0.499,0.266,0.886
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Gabriel Quintana,http://www.milb.com/player/index.jsp?sid=t476&player_id=593775,593775,LE,3B,130,529,77,139,35,0,18,84,228,21,150,4,1,0.302,0.431,0.263,0.733
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Matt Olson,http://www.milb.com/player/index.jsp?sid=t476&player_id=621566,621566,STK,1B,138,512,111,134,31,1,37,97,278,117,137,2,0,0.404,0.543,0.262,0.947
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Brandon Dixon,http://www.milb.com/player/index.jsp?sid=t476&player_id=641525,641525,RC,2B,94,390,59,102,23,4,9,46,160,12,103,8,7,0.284,0.41,0.262,0.695
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Brian Ragira,http://www.milb.com/player/index.jsp?sid=t476&player_id=592655,592655,SJ,1B,120,457,58,119,24,0,20,82,203,37,127,2,2,0.32,0.444,0.26,0.764
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Jordan Ribera,http://www.milb.com/player/index.jsp?sid=t476&player_id=607264,607264,MOD,1B,117,408,45,105,22,1,9,64,156,40,88,3,1,0.324,0.382,0.257,0.706
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Aaron Miller,http://www.milb.com/player/index.jsp?sid=t476&player_id=475572,475572,RC,RF,102,374,53,96,28,6,14,60,178,51,123,2,0,0.35,0.476,0.257,0.826
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Chuckie Jones,http://www.milb.com/player/index.jsp?sid=t476&player_id=592442,592442,SJ,RF,131,485,79,124,19,4,15,66,196,48,150,17,9,0.326,0.404,0.256,0.73
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Travis Witherspoon,http://www.milb.com/player/index.jsp?sid=t476&player_id=573252,573252,HD,CF,99,357,69,90,23,1,15,44,160,43,89,25,7,0.338,0.448,0.252,0.786
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Roberto Pena,http://www.milb.com/player/index.jsp?sid=t476&player_id=592629,592629,LAN,C,93,350,48,87,19,0,13,54,145,25,63,1,2,0.306,0.414,0.249,0.72
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Alex Allbritton,http://www.milb.com/player/index.jsp?sid=t476&player_id=643193,643193,IE,3B,110,369,43,89,26,1,2,37,123,34,112,7,5,0.306,0.333,0.241,0.64
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Jeremy Baltz,http://www.milb.com/player/index.jsp?sid=t476&player_id=572698,572698,LE,LF,97,365,58,88,18,4,12,57,150,40,101,4,1,0.34,0.411,0.241,0.751
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Tim Lopes,http://www.milb.com/player/index.jsp?sid=t476&player_id=621005,621005,HD,2B,114,421,54,100,16,7,4,44,142,37,81,18,7,0.308,0.337,0.238,0.645
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Duanel Jones,http://www.milb.com/player/index.jsp?sid=t476&player_id=592897,592897,LE,1B,108,389,34,91,20,1,10,56,143,27,112,4,5,0.289,0.368,0.234,0.656
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Steven Proscia,http://www.milb.com/player/index.jsp?sid=t476&player_id=543667,543667,RC,3B,115,430,50,100,19,2,14,60,165,30,104,9,3,0.291,0.384,0.233,0.675
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Robbie Garvey,http://www.milb.com/player/index.jsp?sid=t476&player_id=596840,596840,RC,LF,114,424,69,97,15,10,7,45,153,32,105,22,5,0.29,0.361,0.229,0.651
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Derek Jones,http://www.milb.com/player/index.jsp?sid=t476&player_id=607009,607009,MOD,LF,113,366,43,83,14,6,9,34,136,34,134,9,3,0.306,0.372,0.227,0.677
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,James Baldwin,http://www.milb.com/player/index.jsp?sid=t476&player_id=594743,594743,RC,CF,112,374,62,81,20,6,14,43,155,36,169,28,4,0.292,0.414,0.217,0.706
http://www.milb.com/milb/stats/stats.jsp?y=2014&t=l_bat&lid=110&sid=t476&print=true,Matt Wessinger,http://www.milb.com/player/index.jsp?sid=t476&player_id=607766,607766,MOD,2B,110,359,35,77,13,2,4,40,106,26,85,4,7,0.278,0.295,0.214,0.574
