url,Name,Name_link,,Team,Pos,G,Ab,R,H,2b,3b,Hr,Rbi,Tb,Bb,So,Sb,Cs,Obp,Slg,Avg,Ops
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Sam Carter,http://www.milb.com/player/index.jsp?sid=t476&player_id=503576,503576,LE,RF,127,476,79,134,37,2,14,82,217,64,119,4,2,0.372,0.456,0.282,0.828
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Peter Clifford,http://www.milb.com/player/index.jsp?sid=t476&player_id=518562,518562,VIS,LF,131,476,81,134,41,5,11,75,218,75,126,11,8,0.385,0.458,0.282,0.843
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Grant Gerrard,http://www.milb.com/player/index.jsp?sid=t476&player_id=488903,488903,BAK,RF,108,435,59,122,33,3,11,63,194,28,116,4,0,0.322,0.446,0.28,0.768
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Tommy Giles,http://www.milb.com/player/index.jsp?sid=t476&player_id=502294,502294,IE,RF,126,471,78,132,30,5,22,100,238,53,117,5,3,0.357,0.505,0.28,0.862
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Frank Martinez,http://www.milb.com/player/index.jsp?sid=t476&player_id=465002,465002,STK,SS,114,433,65,121,24,4,6,42,171,36,60,5,5,0.337,0.395,0.279,0.732
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Archie Gilbert,http://www.milb.com/player/index.jsp?sid=t476&player_id=446233,446233,STK,LF,119,478,85,133,30,5,7,49,194,55,61,35,18,0.364,0.406,0.278,0.769
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Josh Horton,http://www.milb.com/player/index.jsp?sid=t476&player_id=446276,446276,STK,SS,118,477,63,132,15,4,1,42,158,49,87,2,6,0.346,0.331,0.277,0.678
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,P.J. Phillips,http://www.milb.com/player/index.jsp?sid=t476&player_id=457756,457756,RC,2B,130,485,68,134,22,11,8,55,202,24,125,35,9,0.313,0.416,0.276,0.729
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Trayvon Robinson,http://www.milb.com/player/index.jsp?sid=t476&player_id=477054,477054,IE,CF,112,439,67,121,20,8,4,42,169,33,104,22,12,0.328,0.385,0.276,0.713
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Larry Infante,http://www.milb.com/player/index.jsp?sid=t476&player_id=456483,456483,RC,3B,111,390,45,107,24,0,2,38,137,31,79,10,6,0.333,0.351,0.274,0.684
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Travis Scott,http://www.milb.com/player/index.jsp?sid=t476&player_id=489304,489304,HD,C,96,348,51,94,25,1,12,60,157,35,89,5,1,0.34,0.451,0.27,0.791
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Brett Pill,http://www.milb.com/player/index.jsp?sid=t476&player_id=489209,489209,SJ,1B,131,458,73,122,32,0,9,65,181,33,85,5,2,0.321,0.395,0.266,0.716
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Jeremy Hunt,http://www.milb.com/player/index.jsp?sid=t476&player_id=460090,460090,LE,1B,101,350,45,93,22,2,11,52,152,41,63,1,2,0.353,0.434,0.266,0.787
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Jon Still,http://www.milb.com/player/index.jsp?sid=t476&player_id=453287,453287,LAN,C,122,456,82,121,30,3,22,83,223,65,111,0,0,0.363,0.489,0.265,0.852
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Ricardo Sosa,http://www.milb.com/player/index.jsp?sid=t476&player_id=455706,455706,VIS,3B,103,396,50,105,26,1,13,74,172,21,65,5,5,0.317,0.434,0.265,0.751
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,James McOwen,http://www.milb.com/player/index.jsp?sid=t476&player_id=519014,519014,HD,RF,126,490,76,129,24,9,7,51,192,44,103,30,13,0.324,0.392,0.263,0.716
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Andy D'Alessio,http://www.milb.com/player/index.jsp?sid=t476&player_id=453299,453299,SJ,DH,121,459,56,120,33,1,15,78,200,32,133,5,4,0.309,0.436,0.261,0.745
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Chris Carter,http://www.milb.com/player/index.jsp?sid=t476&player_id=474892,474892,STK,DH,137,506,101,131,32,4,39,104,288,77,156,4,0,0.361,0.569,0.259,0.93
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Aaron Reza,http://www.milb.com/player/index.jsp?sid=t476&player_id=519187,519187,LAN,2B,101,349,51,90,15,4,6,36,131,39,70,3,0,0.348,0.375,0.258,0.723
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Michael McKenry,http://www.milb.com/player/index.jsp?sid=t476&player_id=502374,502374,MOD,C,111,400,59,103,28,1,18,75,187,55,101,2,4,0.36,0.468,0.258,0.827
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,John Whittleman,http://www.milb.com/player/index.jsp?sid=t476&player_id=457800,457800,BAK,3B,118,439,72,113,36,1,7,59,172,81,113,1,2,0.37,0.392,0.257,0.762
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Anthony Norman,http://www.milb.com/player/index.jsp?sid=t476&player_id=521689,521689,RC,LF,118,374,77,96,16,9,15,44,175,66,76,36,6,0.381,0.468,0.257,0.849
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Christian Lara,http://www.milb.com/player/index.jsp?sid=t476&player_id=448176,448176,IE,SS,106,359,50,92,17,8,1,43,128,39,100,10,2,0.328,0.357,0.256,0.685
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Javis Diaz,http://www.milb.com/player/index.jsp?sid=t476&player_id=471875,471875,LE,LF,104,367,69,93,11,3,4,37,122,31,86,28,7,0.315,0.332,0.253,0.648
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Jay Cox,http://www.milb.com/player/index.jsp?sid=t476&player_id=501815,501815,MOD,LF,99,360,43,90,28,4,7,48,147,21,112,1,5,0.292,0.408,0.25,0.7
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Matt Berezay,http://www.milb.com/player/index.jsp?sid=t476&player_id=450546,450546,IE,LF,90,337,41,84,13,9,11,58,148,35,82,7,2,0.324,0.439,0.249,0.764
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Victor Ferrante,http://www.milb.com/player/index.jsp?sid=t476&player_id=445210,445210,MOD,RF,117,431,55,107,19,5,11,62,169,46,111,9,2,0.33,0.392,0.248,0.722
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Jesus Lopez,http://www.milb.com/player/index.jsp?sid=t476&player_id=451639,451639,LE,SS,99,339,44,84,13,0,2,38,103,28,41,2,2,0.307,0.304,0.248,0.611
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Matt Repec,http://www.milb.com/player/index.jsp?sid=t476&player_id=502527,502527,MOD,3B,112,400,43,99,18,2,10,57,151,31,115,2,2,0.304,0.378,0.248,0.682
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Ed Easley,http://www.milb.com/player/index.jsp?sid=t476&player_id=446225,446225,VIS,C,118,453,52,112,20,1,6,53,152,42,106,1,1,0.313,0.336,0.247,0.648
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Truan Mehl,http://www.milb.com/player/index.jsp?sid=t476&player_id=457079,457079,BAK,CF,123,450,44,111,15,2,3,46,139,43,89,27,8,0.313,0.309,0.247,0.622
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Sharlon Schoop,http://www.milb.com/player/index.jsp?sid=t476&player_id=463748,463748,SJ,SS,125,398,54,98,18,1,7,52,139,35,88,7,3,0.305,0.349,0.246,0.655
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Jason Place,http://www.milb.com/player/index.jsp?sid=t476&player_id=502135,502135,LAN,CF,114,484,88,119,25,4,19,65,209,44,147,5,5,0.32,0.432,0.246,0.752
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Jermaine Mitchell,http://www.milb.com/player/index.jsp?sid=t476&player_id=501827,501827,STK,RF,114,422,55,103,20,3,10,49,159,54,116,23,6,0.338,0.377,0.244,0.715
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Nick Haley,http://www.milb.com/player/index.jsp?sid=t476&player_id=518288,518288,MOD,2B,101,338,48,82,14,2,1,33,103,52,78,14,8,0.351,0.305,0.243,0.656
http://www.milb.com/milb/stats/stats.jsp?y=2008&t=l_bat&lid=110&sid=t476&print=true,Steve Mena,http://www.milb.com/player/index.jsp?sid=t476&player_id=457937,457937,VIS,3B,102,370,41,75,14,2,5,45,108,25,103,1,5,0.262,0.292,0.203,0.554
