url,Name,Name_link,,Team,Pos,G,Ab,R,H,2b,3b,Hr,Rbi,Tb,Bb,So,Sb,Cs,Obp,Slg,Avg,Ops
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Yonathan Daza,http://www.milb.com/player/index.jsp?sid=t476&player_id=602074,602074,LAN,RF,19,77,16,28,7,0,0,10,35,5,20,4,1,0.425,0.455,0.364,0.88
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Sam Hilliard,http://www.milb.com/player/index.jsp?sid=t476&player_id=656541,656541,LAN,RF,22,79,18,28,5,1,2,15,41,10,22,8,2,0.429,0.519,0.354,0.948
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Jordan Cowan,http://www.milb.com/player/index.jsp?sid=t476&player_id=643268,643268,MOD,2B,19,70,14,24,3,0,0,3,27,14,12,1,2,0.452,0.386,0.343,0.838
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Mylz Jones,http://www.milb.com/player/index.jsp?sid=t476&player_id=664081,664081,LAN,CF,20,75,12,25,4,1,2,14,37,7,16,5,4,0.393,0.493,0.333,0.886
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Braden Bishop,http://www.milb.com/player/index.jsp?sid=t476&player_id=623323,623323,MOD,CF,23,94,31,31,7,0,1,10,41,14,16,8,1,0.418,0.436,0.33,0.854
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Ryan Howard,http://www.milb.com/player/index.jsp?sid=t476&player_id=664031,664031,SJ,SS,21,93,12,30,2,0,2,9,38,1,12,0,0,0.344,0.409,0.323,0.752
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Zach Gibbons,http://www.milb.com/player/index.jsp?sid=t476&player_id=666923,666923,IE,LF,20,87,15,28,5,1,0,6,35,9,14,5,0,0.385,0.402,0.322,0.788
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Will Smith,http://www.milb.com/player/index.jsp?sid=t476&player_id=669257,669257,RC,C,21,69,14,22,4,2,4,13,42,12,17,5,1,0.435,0.609,0.319,1.044
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Gianfranco Wawoe,http://www.milb.com/player/index.jsp?sid=t476&player_id=605102,605102,MOD,2B,20,84,6,26,6,1,2,21,40,5,12,3,1,0.344,0.476,0.31,0.821
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,DJ Peters,http://www.milb.com/player/index.jsp?sid=t476&player_id=656847,656847,RC,CF,23,81,18,25,5,1,4,14,44,18,26,2,1,0.441,0.543,0.309,0.984
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Josh Naylor,http://www.milb.com/player/index.jsp?sid=t476&player_id=647304,647304,LE,1B,23,98,21,30,5,1,5,23,52,7,22,4,0,0.358,0.531,0.306,0.889
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Garrett Hampson,http://www.milb.com/player/index.jsp?sid=t476&player_id=641658,641658,LAN,SS,23,99,20,30,1,1,1,16,36,9,17,7,2,0.358,0.364,0.303,0.721
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Eli White,http://www.milb.com/player/index.jsp?sid=t476&player_id=642201,642201,STK,SS,22,86,12,26,9,0,0,8,35,12,20,2,3,0.4,0.407,0.302,0.807
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Chris Mariscal,http://www.milb.com/player/index.jsp?sid=t476&player_id=607632,607632,MOD,2B,21,73,12,22,2,0,1,12,27,11,15,0,3,0.404,0.37,0.301,0.774
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Tyler Ramirez,http://www.milb.com/player/index.jsp?sid=t476&player_id=669262,669262,STK,RF,24,87,11,26,5,0,1,19,34,11,26,0,0,0.376,0.391,0.299,0.767
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Jared Foster,http://www.milb.com/player/index.jsp?sid=t476&player_id=664229,664229,IE,CF,22,96,8,28,4,1,2,11,40,4,25,2,2,0.327,0.417,0.292,0.743
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Forrest Wall,http://www.milb.com/player/index.jsp?sid=t476&player_id=657088,657088,LAN,2B,20,83,16,24,4,1,2,15,36,8,16,5,3,0.348,0.434,0.289,0.782
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Brian Mundell,http://www.milb.com/player/index.jsp?sid=t476&player_id=621521,621521,LAN,1B,23,90,12,26,6,1,4,23,46,10,18,0,0,0.353,0.511,0.289,0.864
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Joey Curletta,http://www.milb.com/player/index.jsp?sid=t476&player_id=621575,621575,MOD,1B,21,80,13,23,8,0,3,12,40,14,27,0,0,0.389,0.5,0.288,0.889
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Michael Barash,http://www.milb.com/player/index.jsp?sid=t476&player_id=669726,669726,IE,C,16,63,6,18,5,0,1,8,26,7,16,0,0,0.357,0.413,0.286,0.77
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Luke Raley,http://www.milb.com/player/index.jsp?sid=t476&player_id=670042,670042,RC,LF,22,84,14,24,2,2,3,9,39,5,20,3,0,0.333,0.464,0.286,0.798
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Yusniel Diaz,http://www.milb.com/player/index.jsp?sid=t476&player_id=666783,666783,RC,CF,22,85,10,24,3,1,0,9,29,11,20,1,1,0.371,0.341,0.282,0.712
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Ibandel Isabel,http://www.milb.com/player/index.jsp?sid=t476&player_id=642462,642462,RC,1B,22,80,14,22,3,0,7,21,46,7,31,0,0,0.348,0.575,0.275,0.923
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Drew Jackson,http://www.milb.com/player/index.jsp?sid=t476&player_id=623515,623515,RC,SS,22,78,18,21,6,0,4,14,39,16,22,5,3,0.418,0.5,0.269,0.918
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Ty France,http://www.milb.com/player/index.jsp?sid=t476&player_id=664034,664034,LE,3B,20,71,3,19,3,1,0,10,24,6,14,0,0,0.384,0.338,0.268,0.722
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Sergio Alcantara,http://www.milb.com/player/index.jsp?sid=t476&player_id=642727,642727,VIS,SS,22,83,7,22,3,1,0,7,27,7,12,4,5,0.322,0.325,0.265,0.648
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Marty Herum,http://www.milb.com/player/index.jsp?sid=t476&player_id=645917,645917,VIS,1B,22,87,7,23,6,0,2,13,35,1,17,1,1,0.289,0.402,0.264,0.691
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Logan Taylor,http://www.milb.com/player/index.jsp?sid=t476&player_id=664162,664162,MOD,3B,21,87,8,23,2,3,3,16,40,4,28,1,0,0.302,0.46,0.264,0.762
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Matt Thaiss,http://www.milb.com/player/index.jsp?sid=t476&player_id=642136,642136,IE,1B,22,88,12,23,4,0,4,16,39,13,15,2,1,0.375,0.443,0.261,0.818
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Austin Allen,http://www.milb.com/player/index.jsp?sid=t476&player_id=664119,664119,LE,C,20,77,8,20,8,0,1,9,31,12,18,0,0,0.36,0.403,0.26,0.762
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Daniel Carbonell,http://www.milb.com/player/index.jsp?sid=t476&player_id=658135,658135,SJ,LF,17,62,9,16,4,1,1,11,25,3,10,1,1,0.288,0.403,0.258,0.691
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Taylor Kohlwey,http://www.milb.com/player/index.jsp?sid=t476&player_id=670128,670128,LE,LF,21,70,13,18,3,1,0,5,23,8,19,1,0,0.342,0.329,0.257,0.67
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Roberto Ramos,http://www.milb.com/player/index.jsp?sid=t476&player_id=657733,657733,LAN,1B,19,71,8,18,2,0,0,8,20,6,26,0,0,0.308,0.282,0.254,0.589
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Bryan Reynolds,http://www.milb.com/player/index.jsp?sid=t476&player_id=668804,668804,SJ,CF,21,87,9,22,2,2,1,5,31,7,23,0,1,0.316,0.356,0.253,0.672
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Skye Bolt,http://www.milb.com/player/index.jsp?sid=t476&player_id=621450,621450,STK,CF,17,52,11,13,2,2,1,5,22,11,12,2,1,0.391,0.423,0.25,0.814
http://www.milb.com/milb/stats/stats.jsp?y=2017&t=l_bat&lid=110&sid=t476&print=true,Austin Byler,http://www.milb.com/player/index.jsp?sid=t476&player_id=656280,656280,VIS,1B,21,76,12,19,5,3,2,11,36,7,23,2,1,0.31,0.474,0.25,0.783
