url,Name,Name_link,,Team,Pos,G,Ab,R,H,2b,3b,Hr,Rbi,Tb,Bb,So,Sb,Cs,Obp,Slg,Avg,Ops
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Jason Van Kooten,http://www.milb.com/player/index.jsp?sid=t476&player_id=458940,458940,MOD,2B,120,441,76,133,45,7,10,55,222,28,92,19,7,0.351,0.503,0.302,0.854
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Brad Chalk,http://www.milb.com/player/index.jsp?sid=t476&player_id=518544,518544,LE,CF,130,525,95,158,21,12,2,63,209,41,72,33,8,0.357,0.398,0.301,0.755
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Darren Ford,http://www.milb.com/player/index.jsp?sid=t476&player_id=452096,452096,SJ,CF,101,380,81,114,17,9,9,50,176,49,97,35,12,0.386,0.463,0.3,0.849
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Marcos Cabral,http://www.milb.com/player/index.jsp?sid=t476&player_id=445922,445922,LAN,SS,124,477,74,142,33,6,11,71,220,44,77,2,3,0.358,0.461,0.298,0.819
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Matt Repec,http://www.milb.com/player/index.jsp?sid=t476&player_id=502527,502527,MOD,1B,94,344,53,102,30,2,11,62,169,27,94,7,3,0.349,0.491,0.297,0.84
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Roger Kieschnick,http://www.milb.com/player/index.jsp?sid=t476&player_id=523261,523261,SJ,RF,131,517,86,153,37,8,23,110,275,36,130,9,1,0.345,0.532,0.296,0.876
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Ollie Linton,http://www.milb.com/player/index.jsp?sid=t476&player_id=543451,543451,VIS,CF,128,491,81,145,28,10,1,51,196,65,104,28,14,0.394,0.399,0.295,0.794
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Scott Van Slyke,http://www.milb.com/player/index.jsp?sid=t476&player_id=475100,475100,IE,RF,132,496,75,146,42,4,23,100,265,61,128,10,7,0.373,0.534,0.294,0.907
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Joseph Dunigan,http://www.milb.com/player/index.jsp?sid=t476&player_id=452775,452775,HD,1B,118,456,83,134,28,4,30,104,260,43,129,20,8,0.355,0.57,0.294,0.925
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Jay Cox,http://www.milb.com/player/index.jsp?sid=t476&player_id=501815,501815,MOD,LF,111,388,58,114,22,6,12,51,184,44,102,8,3,0.369,0.474,0.294,0.843
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Matt Lawson,http://www.milb.com/player/index.jsp?sid=t476&player_id=518926,518926,BAK,2B,131,478,69,140,26,2,10,57,200,32,127,8,5,0.35,0.418,0.293,0.768
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Elian Herrera,http://www.milb.com/player/index.jsp?sid=t476&player_id=467070,467070,IE,DH,99,389,64,113,18,5,4,35,153,35,95,42,5,0.352,0.393,0.29,0.745
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Efren Navarro,http://www.milb.com/player/index.jsp?sid=t476&player_id=519068,519068,RC,1B,130,481,64,138,32,3,5,61,191,53,72,3,2,0.36,0.397,0.287,0.757
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Conor Gillaspie,http://www.milb.com/player/index.jsp?sid=t476&player_id=543216,543216,SJ,3B,126,469,62,134,31,2,4,67,181,55,68,2,3,0.364,0.386,0.286,0.75
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Mauro Gomez,http://www.milb.com/player/index.jsp?sid=t476&player_id=450855,450855,BAK,DH,124,501,75,143,35,3,28,94,268,31,141,1,0,0.333,0.535,0.285,0.868
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Travis Scott,http://www.milb.com/player/index.jsp?sid=t476&player_id=489304,489304,HD,C,102,351,48,100,28,5,15,71,183,41,78,2,1,0.356,0.521,0.285,0.877
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Maikol Gonzalez,http://www.milb.com/player/index.jsp?sid=t476&player_id=543233,543233,MOD,2B,111,369,59,104,15,7,2,42,139,43,60,19,7,0.36,0.377,0.282,0.736
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Joey Butler,http://www.milb.com/player/index.jsp?sid=t476&player_id=542994,542994,BAK,RF,134,522,82,146,33,1,12,76,217,46,146,6,4,0.343,0.416,0.28,0.759
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Jeremy Moore,http://www.milb.com/player/index.jsp?sid=t476&player_id=489135,489135,RC,LF,124,470,61,131,20,12,11,58,208,34,144,17,13,0.33,0.443,0.279,0.773
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Jon Gaston,http://www.milb.com/player/index.jsp?sid=t476&player_id=488899,488899,LAN,LF,139,518,119,144,31,15,35,100,310,71,164,14,4,0.367,0.598,0.278,0.966
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Andrew Romine,http://www.milb.com/player/index.jsp?sid=t476&player_id=461865,461865,RC,SS,131,479,68,133,13,9,1,36,167,51,83,26,11,0.351,0.349,0.278,0.699
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Kuo Hui Lo,http://www.milb.com/player/index.jsp?sid=t476&player_id=493101,493101,HD,LF,99,376,61,104,13,12,14,70,183,26,78,13,9,0.326,0.487,0.277,0.813
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Davis Stoneburner,http://www.milb.com/player/index.jsp?sid=t476&player_id=519321,519321,BAK,SS,106,418,56,114,33,2,6,54,169,29,79,9,2,0.333,0.404,0.273,0.738
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Jonathan Greene,http://www.milb.com/player/index.jsp?sid=t476&player_id=518740,518740,BAK,3B,109,411,60,112,27,1,20,77,201,28,124,3,0,0.345,0.489,0.273,0.835
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Carlos Peguero,http://www.milb.com/player/index.jsp?sid=t476&player_id=451713,451713,HD,RF,126,491,92,133,21,14,31,98,275,42,172,3,4,0.335,0.56,0.271,0.895
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Edilio Colina,http://www.milb.com/player/index.jsp?sid=t476&player_id=500717,500717,HD,2B,110,444,67,120,26,0,2,51,152,37,52,9,7,0.337,0.342,0.27,0.679
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Michael Richard,http://www.milb.com/player/index.jsp?sid=t476&player_id=519192,519192,STK,SS,95,345,60,92,15,0,1,20,110,51,59,24,11,0.375,0.319,0.267,0.694
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Ryne White,http://www.milb.com/player/index.jsp?sid=t476&player_id=543916,543916,VIS,1B,116,418,62,111,18,1,6,52,149,65,87,3,3,0.371,0.356,0.266,0.727
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Todd Johnson,http://www.milb.com/player/index.jsp?sid=t476&player_id=445187,445187,STK,RF,110,416,45,110,29,2,5,54,158,37,91,2,7,0.327,0.38,0.264,0.707
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Frank Martinez,http://www.milb.com/player/index.jsp?sid=t476&player_id=465002,465002,STK,SS,118,430,48,112,21,6,5,46,160,41,75,7,4,0.326,0.372,0.26,0.698
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Steven Caseres,http://www.milb.com/player/index.jsp?sid=t476&player_id=543006,543006,IE,1B,113,393,61,102,25,6,15,55,184,54,116,1,0,0.36,0.468,0.26,0.828
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Nick Noonan,http://www.milb.com/player/index.jsp?sid=t476&player_id=519082,519082,SJ,2B,124,459,82,119,26,8,7,64,182,48,97,9,5,0.33,0.397,0.259,0.727
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Taylor Harbin,http://www.milb.com/player/index.jsp?sid=t476&player_id=446329,446329,VIS,SS,127,529,70,137,27,3,14,60,212,26,91,12,7,0.305,0.401,0.259,0.705
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Christian Lara,http://www.milb.com/player/index.jsp?sid=t476&player_id=448176,448176,IE,SS,115,391,48,100,15,5,6,46,143,25,102,11,11,0.3,0.366,0.256,0.666
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Beamer Weems,http://www.milb.com/player/index.jsp?sid=t476&player_id=543904,543904,LE,SS,108,359,61,91,21,3,3,44,127,76,76,10,5,0.401,0.354,0.253,0.755
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Felix Carrasco,http://www.milb.com/player/index.jsp?sid=t476&player_id=503575,503575,LE,1B,115,416,49,105,24,4,9,69,164,54,132,6,6,0.344,0.394,0.252,0.739
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Radames Nazario,http://www.milb.com/player/index.jsp?sid=t476&player_id=489165,489165,MOD,3B,99,353,51,89,27,1,4,27,130,24,63,3,10,0.325,0.368,0.252,0.693
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Craig Corrado,http://www.milb.com/player/index.jsp?sid=t476&player_id=453297,453297,LAN,2B,112,417,35,103,17,5,2,36,136,15,79,14,10,0.275,0.326,0.247,0.601
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Jermaine Mitchell,http://www.milb.com/player/index.jsp?sid=t476&player_id=501827,501827,STK,RF,124,450,63,111,15,6,3,34,147,73,128,17,10,0.35,0.327,0.247,0.676
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Danny Payne,http://www.milb.com/player/index.jsp?sid=t476&player_id=446243,446243,LE,LF,114,364,69,89,22,3,8,41,141,79,106,18,9,0.381,0.387,0.245,0.768
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Brian Bocock,http://www.milb.com/player/index.jsp?sid=t476&player_id=501814,501814,SJ,SS,97,386,56,93,25,2,3,48,131,36,96,6,7,0.303,0.339,0.241,0.642
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Preston Mattingly,http://www.milb.com/player/index.jsp?sid=t476&player_id=502501,502501,IE,LF,115,454,59,108,25,1,8,36,159,35,150,25,13,0.296,0.35,0.238,0.647
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Ian Gac,http://www.milb.com/player/index.jsp?sid=t476&player_id=453880,453880,BAK,1B,104,391,54,93,24,0,22,55,183,31,128,1,0,0.295,0.468,0.238,0.763
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Kyle Greene,http://www.milb.com/player/index.jsp?sid=t476&player_id=543248,543248,VIS,OF,125,460,53,109,25,3,11,77,173,44,149,0,2,0.313,0.376,0.237,0.69
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Shane Keough,http://www.milb.com/player/index.jsp?sid=t476&player_id=489019,489019,STK,LF,122,446,42,105,15,3,3,39,135,41,141,8,8,0.302,0.303,0.235,0.605
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,P.J. Phillips,http://www.milb.com/player/index.jsp?sid=t476&player_id=457756,457756,RC,2B,126,455,51,106,23,5,10,56,169,25,113,23,12,0.274,0.371,0.233,0.645
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Lars Davis,http://www.milb.com/player/index.jsp?sid=t476&player_id=450604,450604,MOD,C,93,348,36,81,12,2,1,34,100,15,80,2,2,0.274,0.287,0.233,0.562
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Clay Fuller,http://www.milb.com/player/index.jsp?sid=t476&player_id=502206,502206,RC,CF,129,452,89,105,18,4,9,48,158,71,127,30,8,0.341,0.35,0.232,0.69
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Ed Easley,http://www.milb.com/player/index.jsp?sid=t476&player_id=446225,446225,VIS,C,106,378,50,86,18,1,3,38,115,48,86,0,1,0.324,0.304,0.228,0.628
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Engel Beltre,http://www.milb.com/player/index.jsp?sid=t476&player_id=520976,520976,BAK,CF,84,357,44,81,13,5,3,23,113,17,77,17,7,0.281,0.317,0.227,0.598
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Michael Mitchell,http://www.milb.com/player/index.jsp?sid=t476&player_id=519034,519034,MOD,LF,118,340,48,77,10,1,1,34,92,31,75,24,7,0.303,0.271,0.226,0.574
http://www.milb.com/milb/stats/stats.jsp?y=2009&t=l_bat&lid=110&sid=t476&print=true,Brian Rike,http://www.milb.com/player/index.jsp?sid=t476&player_id=519197,519197,MOD,RF,104,368,44,72,18,5,11,59,133,34,147,4,3,0.271,0.361,0.196,0.632
