url,Name,Name_link,,Team,Pos,G,Ab,R,H,2b,3b,Hr,Rbi,Tb,Bb,So,Sb,Cs,Obp,Slg,Avg,Ops
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Jedd Gyorko,http://www.milb.com/player/index.jsp?sid=t476&player_id=576397,576397,LE,3B,81,340,78,124,35,2,18,74,217,38,64,11,3,0.429,0.638,0.365,1.068
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Josh Rutledge,http://www.milb.com/player/index.jsp?sid=t476&player_id=592710,592710,MOD,SS,113,460,91,160,33,9,9,71,238,41,91,16,3,0.414,0.517,0.348,0.931
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Gary Brown,http://www.milb.com/player/index.jsp?sid=t476&player_id=518502,518502,SJ,CF,131,559,115,188,34,13,14,80,290,46,77,53,19,0.407,0.519,0.336,0.925
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Kent Matthes,http://www.milb.com/player/index.jsp?sid=t476&player_id=571924,571924,MOD,RF,93,371,70,124,39,3,23,95,238,22,80,7,4,0.378,0.642,0.334,1.02
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Nick Buss,http://www.milb.com/player/index.jsp?sid=t476&player_id=502544,502544,RC,CF,115,479,86,157,30,8,14,55,245,27,63,28,10,0.369,0.511,0.328,0.88
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Kole Calhoun,http://www.milb.com/player/index.jsp?sid=t476&player_id=594777,594777,IE,RF,133,512,94,166,36,6,22,99,280,73,96,20,10,0.41,0.547,0.324,0.957
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Angelo Songco,http://www.milb.com/player/index.jsp?sid=t476&player_id=572154,572154,RC,LF,131,534,110,167,48,4,29,114,310,42,121,4,3,0.367,0.581,0.313,0.948
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Matt Long,http://www.milb.com/player/index.jsp?sid=t476&player_id=543461,543461,IE,OF,121,481,104,145,29,11,16,73,244,56,86,26,12,0.382,0.507,0.301,0.889
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Austin Wates,http://www.milb.com/player/index.jsp?sid=t476&player_id=534909,534909,LAN,OF,132,526,85,158,23,9,6,75,217,47,86,26,7,0.366,0.413,0.3,0.779
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,David Nick,http://www.milb.com/player/index.jsp?sid=t476&player_id=545356,545356,VIS,2B,132,564,99,169,35,5,13,68,253,30,80,5,5,0.342,0.449,0.3,0.791
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Daniel Carroll,http://www.milb.com/player/index.jsp?sid=t476&player_id=518531,518531,HD,CF,131,482,117,144,20,6,18,57,230,88,157,62,14,0.418,0.477,0.299,0.896
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Nolan Arenado,http://www.milb.com/player/index.jsp?sid=t476&player_id=571448,571448,MOD,3B,134,517,82,154,32,3,20,122,252,47,53,2,1,0.349,0.487,0.298,0.836
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Jeudy Valdez,http://www.milb.com/player/index.jsp?sid=t476&player_id=500274,500274,LE,SS,122,516,93,152,37,7,15,92,248,31,108,34,11,0.339,0.481,0.295,0.819
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Angelys Nina,http://www.milb.com/player/index.jsp?sid=t476&player_id=516689,516689,MOD,2B,112,425,63,125,22,5,5,54,172,29,72,15,10,0.341,0.405,0.294,0.746
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Casey Haerther,http://www.milb.com/player/index.jsp?sid=t476&player_id=502275,502275,IE,1B,117,437,54,128,34,0,8,68,186,24,73,1,2,0.33,0.426,0.293,0.756
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Jake Lemmerman,http://www.milb.com/player/index.jsp?sid=t476&player_id=594897,594897,RC,SS,103,400,71,117,23,2,8,54,168,47,90,9,3,0.379,0.42,0.293,0.799
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Austin Gallagher,http://www.milb.com/player/index.jsp?sid=t476&player_id=473663,473663,RC,1B,111,390,73,114,19,2,13,62,176,62,70,0,1,0.386,0.451,0.292,0.838
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Myrio Richard,http://www.milb.com/player/index.jsp?sid=t476&player_id=572069,572069,STK,OF,107,432,65,126,29,1,8,57,181,43,69,27,10,0.363,0.419,0.292,0.782
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Stephen Hunt,http://www.milb.com/player/index.jsp?sid=t476&player_id=518829,518829,BAK,RF,104,378,44,110,27,3,8,59,167,36,96,3,3,0.353,0.442,0.291,0.795
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Jonathan Galvez,http://www.milb.com/player/index.jsp?sid=t476&player_id=527039,527039,LE,2B,128,488,84,142,36,5,13,86,227,41,123,37,9,0.355,0.465,0.291,0.82
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Nate Freiman,http://www.milb.com/player/index.jsp?sid=t476&player_id=474384,474384,LE,1B,138,548,81,158,35,4,22,111,267,50,93,6,1,0.354,0.487,0.288,0.842
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Brodie Greene,http://www.milb.com/player/index.jsp?sid=t476&player_id=548378,548378,BAK,SS,126,502,79,144,21,6,14,79,219,41,75,36,9,0.344,0.436,0.287,0.78
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Rossmel Perez,http://www.milb.com/player/index.jsp?sid=t476&player_id=501248,501248,VIS,C,103,349,44,100,12,0,3,41,121,49,33,6,1,0.373,0.347,0.287,0.72
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,J.T. Wise,http://www.milb.com/player/index.jsp?sid=t476&player_id=519436,519436,RC,C,97,336,61,96,18,2,17,73,169,53,90,2,2,0.384,0.503,0.286,0.887
http://www.milb.com/milb/stats/stats.jsp?y=2011&t=l_bat&lid=110&sid=t476&print=true,Michael Choice,http://www.milb.com/player/index.jsp?sid=t476&player_id=574831,574831,STK,CF,118,467,79,133,28,1,30,82,253,61,134,9,5,0.376,0.542,0.285,0.918
