url,Name,Name_link,,Team,Pos,G,Ab,R,H,2b,3b,Hr,Rbi,Tb,Bb,So,Sb,Cs,Obp,Slg,Avg,Ops
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Derek Bruce,http://www.milb.com/player/index.jsp?sid=t476&player_id=451576,451576,VIS,2B,111,417,58,110,20,4,7,40,159,32,63,2,8,0.322,0.381,0.264,0.703
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Jeff Dominguez,http://www.milb.com/player/index.jsp?sid=t476&player_id=451587,451587,HD,SS,130,494,66,129,28,4,5,55,180,37,96,18,8,0.311,0.364,0.261,0.675
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Brandon Burgess,http://www.milb.com/player/index.jsp?sid=t476&player_id=452759,452759,VIS,3B,90,331,56,86,19,4,17,56,164,33,103,5,2,0.353,0.495,0.26,0.849
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Adam Witter,http://www.milb.com/player/index.jsp?sid=t476&player_id=458619,458619,SJ,C,102,362,55,94,24,1,18,74,174,44,93,2,1,0.342,0.481,0.26,0.823
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Tommy Everidge,http://www.milb.com/player/index.jsp?sid=t476&player_id=452784,452784,STK,1B,124,461,75,119,13,3,26,90,216,66,103,2,2,0.354,0.469,0.258,0.823
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Lucas May,http://www.milb.com/player/index.jsp?sid=t476&player_id=461315,461315,IE,C,128,507,81,130,25,3,25,89,236,36,107,5,7,0.313,0.465,0.256,0.778
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Scott White,http://www.milb.com/player/index.jsp?sid=t476&player_id=452658,452658,LAN,3B,117,465,79,119,29,1,21,98,213,56,103,4,3,0.347,0.458,0.256,0.805
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Neil Wilson,http://www.milb.com/player/index.jsp?sid=t476&player_id=451494,451494,MOD,C,94,353,54,90,25,3,10,70,151,32,62,4,1,0.319,0.428,0.255,0.747
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Ryan Rogowski,http://www.milb.com/player/index.jsp?sid=t476&player_id=446045,446045,IE,LF,121,423,60,107,27,9,3,46,161,54,77,39,7,0.347,0.381,0.253,0.728
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Thomas Berkery,http://www.milb.com/player/index.jsp?sid=t476&player_id=459759,459759,BAK,SS,97,318,53,80,12,0,5,32,107,58,75,4,8,0.369,0.336,0.252,0.706
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Pedro Ciriaco,http://www.milb.com/player/index.jsp?sid=t476&player_id=465674,465674,VIS,SS,119,463,61,116,14,5,3,39,149,20,81,20,11,0.286,0.322,0.251,0.608
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Mike Mooney,http://www.milb.com/player/index.jsp?sid=t476&player_id=455963,455963,SJ,RF,127,482,60,118,24,4,12,56,186,29,132,21,4,0.296,0.386,0.245,0.682
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Christian Lara,http://www.milb.com/player/index.jsp?sid=t476&player_id=448176,448176,LAN,SS,99,366,73,87,18,7,9,53,146,48,106,1,4,0.325,0.399,0.238,0.724
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Travis Becktel,http://www.milb.com/player/index.jsp?sid=t476&player_id=446087,446087,MOD,OF,108,374,59,87,20,6,8,46,143,37,103,15,7,0.31,0.382,0.233,0.693
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Matt Smith,http://www.milb.com/player/index.jsp?sid=t476&player_id=489820,489820,BAK,SS,99,345,47,79,12,1,1,31,96,37,88,4,6,0.304,0.278,0.229,0.582
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Jordan Renz,http://www.milb.com/player/index.jsp?sid=t476&player_id=456596,456596,RC,RF,109,401,56,91,19,1,20,62,172,29,144,4,2,0.28,0.429,0.227,0.709
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Anthony Contreras,http://www.milb.com/player/index.jsp?sid=t476&player_id=488792,488792,SJ,OF,111,419,41,95,16,1,1,56,116,13,59,0,3,0.246,0.277,0.227,0.523
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,David Maroul,http://www.milb.com/player/index.jsp?sid=t476&player_id=489083,489083,SJ,3B,118,420,61,93,30,2,20,50,187,25,112,2,0,0.272,0.445,0.221,0.717
http://www.milb.com/milb/stats/stats.jsp?y=2007&t=l_bat&lid=110&sid=t476&print=true,Brian Bocock,http://www.milb.com/player/index.jsp?sid=t476&player_id=501814,501814,SJ,SS,87,345,42,76,19,3,4,37,113,35,105,15,10,0.293,0.328,0.22,0.621
