url,Name,Name_link,,Team,Pos,G,Ab,R,H,2b,3b,Hr,Rbi,Tb,Bb,So,Sb,Cs,Obp,Slg,Avg,Ops
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Kevin Rivers,http://www.milb.com/player/index.jsp?sid=t476&player_id=577011,577011,HD,OF,128,485,92,144,36,5,20,97,250,66,127,8,3,0.381,0.515,0.297,0.896
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Scott Schebler,http://www.milb.com/player/index.jsp?sid=t476&player_id=594988,594988,RC,OF,125,477,95,141,29,13,27,91,277,35,140,16,5,0.36,0.581,0.296,0.941
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Brian Hernandez,http://www.milb.com/player/index.jsp?sid=t476&player_id=548343,548343,IE,3B,140,528,59,155,32,3,6,80,211,51,89,6,6,0.358,0.4,0.294,0.758
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Mac Williamson,http://www.milb.com/player/index.jsp?sid=t476&player_id=607776,607776,SJ,RF,136,520,94,152,31,2,25,89,262,51,132,10,1,0.375,0.504,0.292,0.879
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Taylor Featherston,http://www.milb.com/player/index.jsp?sid=t476&player_id=605227,605227,MOD,2B,116,469,87,137,31,10,13,81,227,30,110,17,4,0.342,0.484,0.292,0.826
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Jamal Austin,http://www.milb.com/player/index.jsp?sid=t476&player_id=542895,542895,HD,CF,126,520,107,150,15,10,0,58,185,44,69,40,13,0.346,0.356,0.288,0.701
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Sean Jamieson,http://www.milb.com/player/index.jsp?sid=t476&player_id=607005,607005,VIS,SS,122,435,80,125,33,5,11,53,201,48,109,11,5,0.37,0.462,0.287,0.832
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Tyler Heineman,http://www.milb.com/player/index.jsp?sid=t476&player_id=623168,623168,LAN,C,104,370,67,106,23,4,13,71,176,32,47,2,3,0.361,0.476,0.286,0.837
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Juan Silverio,http://www.milb.com/player/index.jsp?sid=t476&player_id=534649,534649,BAK,3B,126,510,61,146,30,4,19,80,241,11,109,5,7,0.304,0.473,0.286,0.777
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Travis Jankowski,http://www.milb.com/player/index.jsp?sid=t476&player_id=608671,608671,LE,CF,122,493,89,141,19,6,1,38,175,54,96,71,14,0.356,0.355,0.286,0.711
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Max Muncy,http://www.milb.com/player/index.jsp?sid=t476&player_id=571970,571970,STK,1B,93,351,67,100,13,1,21,76,178,64,68,1,1,0.4,0.507,0.285,0.907
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Daniel Paolini,http://www.milb.com/player/index.jsp?sid=t476&player_id=605415,605415,HD,DH,92,334,62,95,21,2,18,69,174,57,56,2,2,0.394,0.521,0.284,0.915
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Noel Cuevas,http://www.milb.com/player/index.jsp?sid=t476&player_id=571595,571595,RC,OF,123,476,80,135,25,10,12,66,216,37,107,38,15,0.341,0.454,0.284,0.795
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Gerson Montilla,http://www.milb.com/player/index.jsp?sid=t476&player_id=542462,542462,VIS,2B,134,542,90,153,28,2,19,72,242,43,106,8,2,0.334,0.446,0.282,0.78
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Eric Stamets,http://www.milb.com/player/index.jsp?sid=t476&player_id=608715,608715,IE,SS,126,506,80,142,28,4,4,53,190,34,66,16,4,0.335,0.375,0.281,0.71
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Michael Snyder,http://www.milb.com/player/index.jsp?sid=t476&player_id=621551,621551,IE,1B,137,528,70,148,32,6,25,92,267,43,149,0,1,0.337,0.506,0.28,0.843
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,O'Koyea Dickson,http://www.milb.com/player/index.jsp?sid=t476&player_id=607297,607297,RC,1B,122,468,68,131,32,3,15,88,214,29,68,4,2,0.338,0.457,0.28,0.796
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Brandon Meredith,http://www.milb.com/player/index.jsp?sid=t476&player_id=543537,543537,LAN,OF,105,365,83,102,25,5,16,68,185,64,88,6,7,0.399,0.507,0.279,0.906
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Andrew Aplin,http://www.milb.com/player/index.jsp?sid=t476&player_id=545331,545331,LAN,CF,128,500,102,139,32,7,9,107,212,83,63,24,6,0.376,0.424,0.278,0.8
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Bobby Crocker,http://www.milb.com/player/index.jsp?sid=t476&player_id=543067,543067,STK,LF,113,449,73,124,31,8,11,53,204,32,159,22,9,0.343,0.454,0.276,0.797
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Darnell Sweeney,http://www.milb.com/player/index.jsp?sid=t476&player_id=572182,572182,RC,SS,134,552,79,152,34,16,11,77,251,43,151,48,20,0.329,0.455,0.275,0.784
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Chris Epps,http://www.milb.com/player/index.jsp?sid=t476&player_id=518657,518657,LAN,OF,115,396,78,109,32,5,16,75,199,69,116,8,8,0.381,0.503,0.275,0.884
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Addison Russell,http://www.milb.com/player/index.jsp?sid=t476&player_id=608365,608365,STK,SS,107,429,85,118,29,10,17,60,218,61,116,21,3,0.377,0.508,0.275,0.885
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Juan Silva,http://www.milb.com/player/index.jsp?sid=t476&player_id=572136,572136,BAK,OF,96,336,51,91,16,4,8,44,139,61,76,31,13,0.386,0.414,0.271,0.799
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Ryan Casteel,http://www.milb.com/player/index.jsp?sid=t476&player_id=592205,592205,MOD,C,108,411,67,111,30,4,22,76,215,50,118,1,0,0.352,0.523,0.27,0.875
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Tyler Massey,http://www.milb.com/player/index.jsp?sid=t476&player_id=543498,543498,MOD,OF,116,442,63,118,19,9,11,53,188,36,95,10,11,0.332,0.425,0.267,0.757
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Ryan Wright,http://www.milb.com/player/index.jsp?sid=t476&player_id=598290,598290,BAK,2B,100,411,53,109,23,1,8,52,158,26,66,5,3,0.311,0.384,0.265,0.695
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,David Kandilas,http://www.milb.com/player/index.jsp?sid=t476&player_id=544013,544013,MOD,OF,96,359,47,95,14,3,4,36,127,44,83,24,5,0.349,0.354,0.265,0.702
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Anthony Phillips,http://www.milb.com/player/index.jsp?sid=t476&player_id=521811,521811,HD,SS,124,413,70,107,23,4,9,43,165,49,92,5,7,0.351,0.4,0.259,0.75
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Nolan Fontana,http://www.milb.com/player/index.jsp?sid=t476&player_id=545337,545337,LAN,SS,104,386,88,100,18,6,8,60,154,102,100,16,5,0.415,0.399,0.259,0.814
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Kyle Waldrop,http://www.milb.com/player/index.jsp?sid=t476&player_id=592835,592835,BAK,OF,129,504,66,130,32,4,21,54,233,32,121,20,8,0.304,0.462,0.258,0.766
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Devin Harris,http://www.milb.com/player/index.jsp?sid=t476&player_id=571749,571749,SJ,OF,129,508,75,131,40,5,23,84,250,41,123,1,1,0.318,0.492,0.258,0.81
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Chris Lofton,http://www.milb.com/player/index.jsp?sid=t476&player_id=594904,594904,SJ,CF,120,446,72,115,18,11,4,41,167,45,105,23,13,0.331,0.374,0.258,0.705
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Bobby Haney,http://www.milb.com/player/index.jsp?sid=t476&player_id=475767,475767,SJ,SS,102,346,40,89,14,1,4,38,117,34,75,3,1,0.326,0.338,0.257,0.664
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Myrio Richard,http://www.milb.com/player/index.jsp?sid=t476&player_id=572069,572069,STK,OF,111,465,64,119,35,0,11,40,187,33,90,13,7,0.314,0.402,0.256,0.716
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Kyle Gaedele,http://www.milb.com/player/index.jsp?sid=t476&player_id=543191,543191,LE,OF,127,450,77,115,26,9,13,57,198,43,128,27,7,0.33,0.44,0.256,0.77
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Antonio Lamas,http://www.milb.com/player/index.jsp?sid=t476&player_id=538079,538079,STK,2B,125,517,64,132,23,3,12,72,197,29,93,1,2,0.304,0.381,0.255,0.685
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Jeff Arnold,http://www.milb.com/player/index.jsp?sid=t476&player_id=594740,594740,SJ,C,97,350,53,88,26,4,13,61,161,38,116,4,0,0.333,0.46,0.251,0.793
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Juan Duran,http://www.milb.com/player/index.jsp?sid=t476&player_id=544269,544269,BAK,RF,111,407,55,102,15,3,20,66,183,45,134,5,6,0.323,0.45,0.251,0.773
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Juan Perez,http://www.milb.com/player/index.jsp?sid=t476&player_id=607372,607372,BAK,2B,126,471,63,118,27,5,8,45,179,34,104,31,11,0.299,0.38,0.251,0.679
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Evan Marzilli,http://www.milb.com/player/index.jsp?sid=t476&player_id=608685,608685,VIS,CF,136,460,67,115,27,4,3,50,159,59,143,14,6,0.342,0.346,0.25,0.687
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Tony Thompson,http://www.milb.com/player/index.jsp?sid=t476&player_id=592801,592801,STK,1B,116,460,58,115,26,1,18,92,197,48,96,3,0,0.322,0.428,0.25,0.751
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Harold Riggins,http://www.milb.com/player/index.jsp?sid=t476&player_id=543694,543694,MOD,1B,118,413,77,102,25,1,22,65,195,57,192,4,3,0.353,0.472,0.247,0.825
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Brock Bond,http://www.milb.com/player/index.jsp?sid=t476&player_id=518474,518474,SJ,3B,92,367,54,88,16,3,3,39,119,49,63,6,4,0.339,0.324,0.24,0.663
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Will Swanner,http://www.milb.com/player/index.jsp?sid=t476&player_id=592787,592787,MOD,C,100,355,52,85,25,1,13,51,151,44,129,7,4,0.324,0.425,0.239,0.75
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Andy Workman,http://www.milb.com/player/index.jsp?sid=t476&player_id=607781,607781,IE,OF,125,438,63,103,27,5,9,38,167,41,119,11,5,0.311,0.381,0.235,0.692
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Trevor Story,http://www.milb.com/player/index.jsp?sid=t476&player_id=596115,596115,,,130,497,71,116,34,5,12,65,196,45,183,23,1,0.305,0.394,0.233,0.7
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Duanel Jones,http://www.milb.com/player/index.jsp?sid=t476&player_id=592897,592897,LE,3B,123,449,49,101,21,2,7,54,147,31,124,1,3,0.281,0.327,0.225,0.609
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,B.A. Vollmuth,http://www.milb.com/player/index.jsp?sid=t476&player_id=543884,543884,STK,3B,125,471,66,100,25,2,21,70,192,56,161,0,0,0.301,0.408,0.212,0.709
http://www.milb.com/milb/stats/stats.jsp?y=2013&t=l_bat&lid=110&sid=t476&print=true,Dusty Robinson,http://www.milb.com/player/index.jsp?sid=t476&player_id=607261,607261,STK,OF,123,458,67,96,16,3,21,64,181,41,146,18,4,0.279,0.395,0.21,0.674
