url,Name,Name_link,,Team,Pos,G,Ab,R,H,2b,3b,Hr,Rbi,Tb,Bb,So,Sb,Cs,Obp,Slg,Avg,Ops
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Travis Demeritte,http://www.milb.com/player/index.jsp?sid=t476&player_id=641513,641513,HD,2B,88,331,73,90,20,4,25,59,193,41,125,13,3,0.352,0.583,0.272,0.935
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Jason Martin,http://www.milb.com/player/index.jsp?sid=t476&player_id=641829,641829,LAN,CF,110,400,74,108,22,7,23,75,213,55,108,20,12,0.357,0.533,0.27,0.89
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Hutton Moyer,http://www.milb.com/player/index.jsp?sid=t476&player_id=656773,656773,IE,2B,98,389,60,104,25,3,14,59,177,29,123,11,3,0.333,0.455,0.267,0.788
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Josh VanMeter,http://www.milb.com/player/index.jsp?sid=t476&player_id=642165,642165,LE,SS,95,348,51,93,21,2,12,51,154,48,64,9,2,0.355,0.443,0.267,0.798
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Edwin Moreno,http://www.milb.com/player/index.jsp?sid=t476&player_id=606313,606313,LE,CF,109,405,54,108,18,11,14,63,190,15,126,4,4,0.292,0.469,0.267,0.762
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Michael De Leon,http://www.milb.com/player/index.jsp?sid=t476&player_id=650958,650958,HD,SS,128,454,54,121,25,1,9,54,175,24,57,7,5,0.308,0.385,0.267,0.693
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Joe DeCarlo,http://www.milb.com/player/index.jsp?sid=t476&player_id=620998,620998,BAK,3B,105,377,58,100,21,4,14,54,171,59,110,1,0,0.379,0.454,0.265,0.833
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Forrest Wall,http://www.milb.com/player/index.jsp?sid=t476&player_id=657088,657088,MOD,2B,120,459,57,121,16,4,6,56,163,41,97,22,11,0.329,0.355,0.264,0.684
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Zach Houchins,http://www.milb.com/player/index.jsp?sid=t476&player_id=607389,607389,IE,3B,134,511,69,134,24,2,18,84,216,35,94,2,0,0.312,0.423,0.262,0.734
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Jairo Beras,http://www.milb.com/player/index.jsp?sid=t476&player_id=620440,620440,HD,RF,107,409,71,107,28,4,22,78,209,24,121,5,5,0.306,0.511,0.262,0.817
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Melvin Mercedes,http://www.milb.com/player/index.jsp?sid=t476&player_id=621034,621034,STK,3B,106,358,52,93,12,5,1,30,118,56,71,7,8,0.363,0.33,0.26,0.693
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Ayendy Perez,http://www.milb.com/player/index.jsp?sid=t476&player_id=622535,622535,IE,RF,104,339,40,88,14,4,0,27,110,29,97,26,8,0.316,0.324,0.26,0.641
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Henry Castillo,http://www.milb.com/player/index.jsp?sid=t476&player_id=642270,642270,VIS,2B,127,492,71,127,38,2,12,63,205,38,131,6,9,0.311,0.417,0.258,0.728
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Drew Jackson,http://www.milb.com/player/index.jsp?sid=t476&player_id=623515,623515,BAK,SS,124,524,87,135,24,2,6,47,181,50,105,16,8,0.332,0.345,0.258,0.678
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Wes Rogers,http://www.milb.com/player/index.jsp?sid=t476&player_id=623319,623319,MOD,CF,125,487,77,124,22,7,5,48,175,57,99,43,9,0.339,0.359,0.255,0.699
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Jose Brizuela,http://www.milb.com/player/index.jsp?sid=t476&player_id=595895,595895,STK,3B,100,354,42,90,18,1,16,54,158,41,110,2,4,0.337,0.446,0.254,0.784
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Jonah Arenado,http://www.milb.com/player/index.jsp?sid=t476&player_id=643198,643198,SJ,1B,128,516,64,131,36,0,17,68,218,18,110,0,2,0.286,0.422,0.254,0.709
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Jay Baum,http://www.milb.com/player/index.jsp?sid=t476&player_id=605136,605136,BAK,LF,131,524,71,132,28,3,9,78,193,55,109,14,10,0.328,0.368,0.252,0.696
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Taylor Ward,http://www.milb.com/player/index.jsp?sid=t476&player_id=621493,621493,IE,C,123,466,61,116,11,0,10,56,157,48,81,0,0,0.323,0.337,0.249,0.659
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Mikey White,http://www.milb.com/player/index.jsp?sid=t476&player_id=608383,608383,STK,2B,124,469,65,116,25,3,6,50,165,40,130,4,2,0.315,0.352,0.247,0.666
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Johan Mieses,http://www.milb.com/player/index.jsp?sid=t476&player_id=644407,644407,RC,CF,122,461,72,114,31,3,28,78,235,36,147,3,7,0.314,0.51,0.247,0.824
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Ronnie Jebavy,http://www.milb.com/player/index.jsp?sid=t476&player_id=664855,664855,SJ,CF,127,535,76,132,28,5,12,47,206,34,153,24,14,0.305,0.385,0.247,0.69
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Dom Nunez,http://www.milb.com/player/index.jsp?sid=t476&player_id=624513,624513,MOD,C,105,390,44,94,13,2,10,51,141,49,91,8,1,0.321,0.362,0.241,0.682
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Seth Brown,http://www.milb.com/player/index.jsp?sid=t476&player_id=664913,664913,STK,RF,127,453,83,109,21,5,8,53,164,65,124,13,2,0.34,0.362,0.241,0.702
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Colin Bray,http://www.milb.com/player/index.jsp?sid=t476&player_id=641391,641391,VIS,CF,109,400,65,96,18,5,9,40,151,39,127,16,11,0.316,0.378,0.24,0.694
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Max White,http://www.milb.com/player/index.jsp?sid=t476&player_id=622208,622208,MOD,LF,109,407,43,97,20,7,8,39,155,38,139,36,7,0.311,0.381,0.238,0.692
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Jeff Boehm,http://www.milb.com/player/index.jsp?sid=t476&player_id=595887,595887,IE,1B,104,362,35,86,21,1,4,39,121,34,108,2,2,0.302,0.334,0.238,0.636
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Sandber Pimentel,http://www.milb.com/player/index.jsp?sid=t476&player_id=622698,622698,STK,1B,117,417,61,99,18,1,21,66,182,60,145,1,0,0.342,0.436,0.237,0.779
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Drew Weeks,http://www.milb.com/player/index.jsp?sid=t476&player_id=607178,607178,MOD,RF,111,424,52,99,16,4,8,57,147,35,101,11,10,0.288,0.347,0.233,0.634
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Richie Martin,http://www.milb.com/player/index.jsp?sid=t476&player_id=621006,621006,STK,SS,86,330,46,76,14,2,3,31,103,36,73,12,8,0.322,0.312,0.23,0.634
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Austin Wilson,http://www.milb.com/player/index.jsp?sid=t476&player_id=592868,592868,BAK,RF,104,368,56,83,14,1,13,49,138,48,157,7,3,0.338,0.375,0.226,0.713
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Collin Ferguson,http://www.milb.com/player/index.jsp?sid=t476&player_id=656417,656417,MOD,1B,110,395,35,81,16,1,14,48,141,41,126,9,3,0.291,0.357,0.205,0.648
http://www.milb.com/milb/stats/stats.jsp?y=2016&t=l_bat&lid=110&sid=t476&print=true,Javier Guerra,http://www.milb.com/player/index.jsp?sid=t476&player_id=642770,642770,LE,SS,105,391,49,79,19,1,9,41,127,34,141,4,4,0.264,0.325,0.202,0.589
