url,Name,Name_link,,Team,Pos,G,Ab,R,H,2b,3b,Hr,Rbi,Tb,Bb,So,Sb,Cs,Obp,Slg,Avg,Ops
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Paul Goldschmidt,http://www.milb.com/player/index.jsp?sid=t476&player_id=502671,502671,VIS,1B,138,525,102,165,42,3,35,108,318,57,161,5,1,0.384,0.606,0.314,0.99
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Chris Gutierrez,http://www.milb.com/player/index.jsp?sid=t476&player_id=489763,489763,IE,SS,121,446,73,139,24,4,1,35,174,74,101,16,5,0.416,0.39,0.312,0.806
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Ben Paulsen,http://www.milb.com/player/index.jsp?sid=t476&player_id=572019,572019,MOD,1B,130,498,65,155,29,8,12,83,236,33,113,5,4,0.353,0.474,0.311,0.827
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Cole Figueroa,http://www.milb.com/player/index.jsp?sid=t476&player_id=502676,502676,LE,2B,124,482,88,146,25,3,4,66,189,81,54,26,9,0.408,0.392,0.303,0.8
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Marc Krauss,http://www.milb.com/player/index.jsp?sid=t476&player_id=571868,571868,VIS,LF,138,530,107,160,27,4,25,87,270,57,141,1,3,0.371,0.509,0.302,0.88
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Daniel Robertson,http://www.milb.com/player/index.jsp?sid=t476&player_id=543706,543706,LE,LF,135,533,95,160,27,9,6,61,223,59,52,30,9,0.375,0.418,0.3,0.793
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Juan Perez,http://www.milb.com/player/index.jsp?sid=t476&player_id=543633,543633,SJ,OF,131,551,83,164,37,10,13,63,260,31,116,17,15,0.337,0.472,0.298,0.809
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Stephen Parker,http://www.milb.com/player/index.jsp?sid=t476&player_id=572013,572013,STK,3B,139,524,102,155,38,5,21,98,266,84,105,3,1,0.392,0.508,0.296,0.9
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Gabe Jacobo,http://www.milb.com/player/index.jsp?sid=t476&player_id=543353,543353,RC,1B,133,541,82,160,26,7,22,107,266,24,94,6,9,0.333,0.492,0.296,0.824
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Alfredo Silverio,http://www.milb.com/player/index.jsp?sid=t476&player_id=492728,492728,IE,LF,95,387,66,113,27,6,12,43,188,18,63,17,7,0.324,0.486,0.292,0.809
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Wendell Fairley,http://www.milb.com/player/index.jsp?sid=t476&player_id=518667,518667,SJ,LF,115,391,42,114,15,1,1,46,134,29,86,10,6,0.362,0.343,0.292,0.704
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Austin Gallagher,http://www.milb.com/player/index.jsp?sid=t476&player_id=473663,473663,IE,1B,111,422,47,123,26,2,6,64,171,38,78,0,2,0.35,0.405,0.291,0.755
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Davis Stoneburner,http://www.milb.com/player/index.jsp?sid=t476&player_id=519321,519321,BAK,SS,103,403,68,117,28,4,16,57,201,39,83,15,5,0.363,0.499,0.29,0.861
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Charlie Culberson,http://www.milb.com/player/index.jsp?sid=t476&player_id=518586,518586,SJ,2B,128,503,80,146,28,4,16,71,230,33,99,25,7,0.34,0.457,0.29,0.797
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Edilio Colina,http://www.milb.com/player/index.jsp?sid=t476&player_id=500717,500717,HD,3B,114,452,90,131,28,1,3,40,170,33,48,13,6,0.366,0.376,0.29,0.742
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Tommy Field,http://www.milb.com/player/index.jsp?sid=t476&player_id=474494,474494,MOD,SS,124,440,84,125,21,7,15,72,205,66,114,16,5,0.397,0.466,0.284,0.863
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Mark Ori,http://www.milb.com/player/index.jsp?sid=t476&player_id=489183,489183,LAN,1B,113,412,47,117,26,2,4,52,159,29,69,2,2,0.34,0.386,0.284,0.726
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Ryan Wheeler,http://www.milb.com/player/index.jsp?sid=t476&player_id=572253,572253,VIS,3B,113,465,62,132,25,2,9,57,188,35,98,3,1,0.34,0.404,0.284,0.744
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,David Paisano,http://www.milb.com/player/index.jsp?sid=t476&player_id=445270,445270,BAK,OF,131,532,71,148,23,5,6,49,199,37,113,19,5,0.332,0.374,0.278,0.706
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Tyler Ladendorf,http://www.milb.com/player/index.jsp?sid=t476&player_id=502285,502285,STK,2B,126,478,60,131,30,4,5,41,184,35,110,20,4,0.326,0.385,0.274,0.711
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Johnny Monell,http://www.milb.com/player/index.jsp?sid=t476&player_id=476192,476192,SJ,C,115,421,66,115,25,4,19,70,205,48,105,12,3,0.35,0.487,0.273,0.837
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Vince Belnome,http://www.milb.com/player/index.jsp?sid=t476&player_id=572714,572714,LE,3B,135,498,81,136,31,1,16,84,217,102,136,4,1,0.397,0.436,0.273,0.832
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Josh Ford,http://www.milb.com/player/index.jsp?sid=t476&player_id=446404,446404,VIS,DH,123,436,72,119,29,0,19,77,205,36,106,2,0,0.342,0.47,0.273,0.812
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Jeremy Barfield,http://www.milb.com/player/index.jsp?sid=t476&player_id=502140,502140,STK,RF,135,508,72,138,21,1,17,92,212,52,93,1,1,0.34,0.417,0.272,0.757
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Cody Decker,http://www.milb.com/player/index.jsp?sid=t476&player_id=572804,572804,LE,1B,130,507,82,137,35,2,28,90,260,60,135,2,0,0.352,0.513,0.27,0.865
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,David Flores,http://www.milb.com/player/index.jsp?sid=t476&player_id=543167,543167,LAN,3B,115,424,67,114,24,1,14,57,182,22,66,3,2,0.323,0.429,0.269,0.753
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Brandon Barnes,http://www.milb.com/player/index.jsp?sid=t476&player_id=488681,488681,LAN,OF,126,491,81,132,31,5,27,80,254,37,122,14,3,0.326,0.517,0.269,0.843
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Daniel Kaczrowski,http://www.milb.com/player/index.jsp?sid=t476&player_id=572960,572960,VIS,OF,98,374,56,100,17,1,3,36,128,34,49,15,3,0.329,0.342,0.267,0.672
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Jay Austin,http://www.milb.com/player/index.jsp?sid=t476&player_id=542896,542896,LAN,CF,131,532,83,139,25,13,10,59,220,39,126,54,20,0.314,0.414,0.261,0.727
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Alfredo Marte,http://www.milb.com/player/index.jsp?sid=t476&player_id=501245,501245,VIS,CF,130,516,76,134,26,3,9,61,193,34,107,9,5,0.314,0.374,0.26,0.688
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Rossmel Perez,http://www.milb.com/player/index.jsp?sid=t476&player_id=501248,501248,VIS,C,98,343,42,89,12,0,5,43,116,33,47,1,4,0.324,0.338,0.259,0.662
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Angel Castillo,http://www.milb.com/player/index.jsp?sid=t476&player_id=503498,503498,RC,RF,127,467,72,121,22,3,21,70,212,41,140,12,6,0.325,0.454,0.259,0.779
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Mike Bianucci,http://www.milb.com/player/index.jsp?sid=t476&player_id=518453,518453,BAK,LF,120,462,66,119,23,2,18,72,200,31,114,0,3,0.309,0.433,0.258,0.742
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Brandon Wikoff,http://www.milb.com/player/index.jsp?sid=t476&player_id=572260,572260,LAN,SS,113,374,40,96,3,0,0,27,99,31,42,1,3,0.315,0.265,0.257,0.58
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Ehire Adrianza,http://www.milb.com/player/index.jsp?sid=t476&player_id=501303,501303,SJ,SS,124,445,70,114,22,5,3,35,155,47,87,33,15,0.333,0.348,0.256,0.682
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Denny Almonte,http://www.milb.com/player/index.jsp?sid=t476&player_id=518401,518401,HD,OF,127,494,71,126,22,6,22,76,226,25,192,13,6,0.293,0.457,0.255,0.75
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Kyle Greene,http://www.milb.com/player/index.jsp?sid=t476&player_id=543248,543248,VIS,RF,121,416,49,106,26,1,10,57,164,60,131,1,1,0.356,0.394,0.255,0.75
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Mike Spina,http://www.milb.com/player/index.jsp?sid=t476&player_id=543806,543806,STK,1B,135,514,74,130,27,1,23,88,228,64,142,1,0,0.348,0.444,0.253,0.792
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Tim Wheeler,http://www.milb.com/player/index.jsp?sid=t476&player_id=572254,572254,MOD,CF,129,510,88,127,21,6,12,63,196,60,114,22,8,0.341,0.384,0.249,0.725
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Drew Biery,http://www.milb.com/player/index.jsp?sid=t476&player_id=457735,457735,SJ,3B,115,414,53,103,15,2,14,66,164,39,99,8,7,0.322,0.396,0.249,0.718
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Tommy Mendonca,http://www.milb.com/player/index.jsp?sid=t476&player_id=545053,545053,BAK,3B,120,419,62,104,26,2,10,47,164,36,126,1,4,0.331,0.391,0.248,0.722
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Allan Dykstra,http://www.milb.com/player/index.jsp?sid=t476&player_id=488852,488852,LE,1B,113,386,54,93,24,2,16,70,169,78,122,1,4,0.372,0.438,0.241,0.81
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Scott Robinson,http://www.milb.com/player/index.jsp?sid=t476&player_id=502528,502528,MOD,LF,105,386,50,88,22,6,2,38,128,11,95,27,9,0.254,0.332,0.228,0.586
http://www.milb.com/milb/stats/stats.jsp?y=2010&t=l_bat&lid=110&sid=t476&print=true,Brent Greer,http://www.milb.com/player/index.jsp?sid=t476&player_id=572890,572890,VIS,DH,107,396,43,85,17,1,3,30,113,36,110,6,5,0.298,0.285,0.215,0.583
